segment_id,segment_name,day_of_week,day_name,hour_of_day,speed_min_kmh,speed_max_kmh,accel_mps2,decel_mps2,segment_distance_m,travel_time_s
0,Lanka Gate -> Stop - 1,0,Monday,3,3.5,6.3,0.25,0.6,2040,1360.0
0,Lanka Gate -> Stop - 1,0,Monday,3,3.5,6.3,0.25,0.6,2040,1195.0
0,Lanka Gate -> Stop - 1,0,Monday,3,3.5,6.3,0.25,0.6,2040,1195.0
0,Lanka Gate -> Stop - 1,0,Monday,3,3.5,6.3,0.25,0.6,2040,1125.0
0,Lanka Gate -> Stop - 1,0,Monday,3,3.5,6.3,0.25,0.6,2040,1185.0
0,Lanka Gate -> Stop - 1,0,Monday,4,3.375,6.075,0.25,0.6,2040,1305.0
0,Lanka Gate -> Stop - 1,0,Monday,4,3.375,6.075,0.25,0.6,2040,1280.0
0,Lanka Gate -> Stop - 1,0,Monday,4,3.375,6.075,0.25,0.6,2040,1130.0
0,Lanka Gate -> Stop - 1,0,Monday,4,3.375,6.075,0.25,0.6,2040,1395.0
0,Lanka Gate -> Stop - 1,0,Monday,4,3.375,6.075,0.25,0.6,2040,1085.0
0,Lanka Gate -> Stop - 1,0,Monday,4,3.375,6.075,0.25,0.6,2040,1110.0
0,Lanka Gate -> Stop - 1,0,Monday,4,3.375,6.075,0.25,0.6,2040,1080.0
0,Lanka Gate -> Stop - 1,0,Monday,4,3.375,6.075,0.25,0.6,2040,1185.0
0,Lanka Gate -> Stop - 1,0,Monday,4,3.375,6.075,0.25,0.6,2040,1310.0
0,Lanka Gate -> Stop - 1,0,Monday,4,3.375,6.075,0.25,0.6,2040,1070.0
0,Lanka Gate -> Stop - 1,0,Monday,4,3.375,6.075,0.25,0.6,2040,1105.0
0,Lanka Gate -> Stop - 1,0,Monday,4,3.375,6.075,0.25,0.6,2040,1285.0
0,Lanka Gate -> Stop - 1,0,Monday,4,3.375,6.075,0.25,0.6,2040,1160.0
0,Lanka Gate -> Stop - 1,0,Monday,4,3.375,6.075,0.25,0.6,2040,1210.0
0,Lanka Gate -> Stop - 1,0,Monday,4,3.375,6.075,0.25,0.6,2040,1250.0
0,Lanka Gate -> Stop - 1,0,Monday,4,3.375,6.075,0.25,0.6,2040,1305.0
0,Lanka Gate -> Stop - 1,0,Monday,4,3.375,6.075,0.25,0.6,2040,1400.0
0,Lanka Gate -> Stop - 1,0,Monday,4,3.375,6.075,0.25,0.6,2040,1280.0
0,Lanka Gate -> Stop - 1,0,Monday,4,3.375,6.075,0.25,0.6,2040,1370.0
0,Lanka Gate -> Stop - 1,0,Monday,4,3.375,6.075,0.25,0.6,2040,1075.0
0,Lanka Gate -> Stop - 1,0,Monday,5,3.0,5.3999999999999995,0.25,0.6,2040,1435.0
0,Lanka Gate -> Stop - 1,0,Monday,5,3.0,5.3999999999999995,0.25,0.6,2040,1200.0
0,Lanka Gate -> Stop - 1,0,Monday,5,3.0,5.3999999999999995,0.25,0.6,2040,1215.0
0,Lanka Gate -> Stop - 1,0,Monday,5,3.0,5.3999999999999995,0.25,0.6,2040,1195.0
0,Lanka Gate -> Stop - 1,0,Monday,5,3.0,5.3999999999999995,0.25,0.6,2040,1560.0
0,Lanka Gate -> Stop - 1,0,Monday,5,3.0,5.3999999999999995,0.25,0.6,2040,1420.0
0,Lanka Gate -> Stop - 1,0,Monday,5,3.0,5.3999999999999995,0.25,0.6,2040,1265.0
0,Lanka Gate -> Stop - 1,0,Monday,5,3.0,5.3999999999999995,0.25,0.6,2040,1375.0
0,Lanka Gate -> Stop - 1,0,Monday,5,3.0,5.3999999999999995,0.25,0.6,2040,1370.0
0,Lanka Gate -> Stop - 1,0,Monday,5,3.0,5.3999999999999995,0.25,0.6,2040,1230.0
0,Lanka Gate -> Stop - 1,0,Monday,5,3.0,5.3999999999999995,0.25,0.6,2040,1370.0
0,Lanka Gate -> Stop - 1,0,Monday,5,3.0,5.3999999999999995,0.25,0.6,2040,1440.0
0,Lanka Gate -> Stop - 1,0,Monday,5,3.0,5.3999999999999995,0.25,0.6,2040,1195.0
0,Lanka Gate -> Stop - 1,0,Monday,5,3.0,5.3999999999999995,0.25,0.6,2040,1230.0
0,Lanka Gate -> Stop - 1,0,Monday,5,3.0,5.3999999999999995,0.25,0.6,2040,1220.0
0,Lanka Gate -> Stop - 1,0,Monday,5,3.0,5.3999999999999995,0.25,0.6,2040,1255.0
0,Lanka Gate -> Stop - 1,0,Monday,5,3.0,5.3999999999999995,0.25,0.6,2040,1300.0
0,Lanka Gate -> Stop - 1,0,Monday,5,3.0,5.3999999999999995,0.25,0.6,2040,1420.0
0,Lanka Gate -> Stop - 1,0,Monday,5,3.0,5.3999999999999995,0.25,0.6,2040,1320.0
0,Lanka Gate -> Stop - 1,0,Monday,5,3.0,5.3999999999999995,0.25,0.6,2040,1465.0
0,Lanka Gate -> Stop - 1,0,Monday,6,2.5,4.5,0.25,0.6,2040,1435.0
0,Lanka Gate -> Stop - 1,0,Monday,6,2.5,4.5,0.25,0.6,2040,1440.0
0,Lanka Gate -> Stop - 1,0,Monday,6,2.5,4.5,0.25,0.6,2040,1610.0
0,Lanka Gate -> Stop - 1,0,Monday,6,2.5,4.5,0.25,0.6,2040,1525.0
0,Lanka Gate -> Stop - 1,0,Monday,6,2.5,4.5,0.25,0.6,2040,1655.0
0,Lanka Gate -> Stop - 1,0,Monday,6,2.5,4.5,0.25,0.6,2040,1510.0
0,Lanka Gate -> Stop - 1,0,Monday,6,2.5,4.5,0.25,0.6,2040,1465.0
0,Lanka Gate -> Stop - 1,0,Monday,6,2.5,4.5,0.25,0.6,2040,1650.0
0,Lanka Gate -> Stop - 1,0,Monday,6,2.5,4.5,0.25,0.6,2040,1510.0
0,Lanka Gate -> Stop - 1,0,Monday,6,2.5,4.5,0.25,0.6,2040,1465.0
0,Lanka Gate -> Stop - 1,0,Monday,6,2.5,4.5,0.25,0.6,2040,1475.0
0,Lanka Gate -> Stop - 1,0,Monday,6,2.5,4.5,0.25,0.6,2040,1735.0
0,Lanka Gate -> Stop - 1,0,Monday,6,2.5,4.5,0.25,0.6,2040,1445.0
0,Lanka Gate -> Stop - 1,0,Monday,6,2.5,4.5,0.25,0.6,2040,1725.0
0,Lanka Gate -> Stop - 1,0,Monday,6,2.5,4.5,0.25,0.6,2040,1600.0
0,Lanka Gate -> Stop - 1,0,Monday,6,2.5,4.5,0.25,0.6,2040,1595.0
0,Lanka Gate -> Stop - 1,0,Monday,6,2.5,4.5,0.25,0.6,2040,1490.0
0,Lanka Gate -> Stop - 1,0,Monday,6,2.5,4.5,0.25,0.6,2040,1510.0
0,Lanka Gate -> Stop - 1,0,Monday,6,2.5,4.5,0.25,0.6,2040,1920.0
0,Lanka Gate -> Stop - 1,0,Monday,6,2.5,4.5,0.25,0.6,2040,1750.0
0,Lanka Gate -> Stop - 1,0,Monday,7,2.0,3.6,0.25,0.6,2040,2045.0
0,Lanka Gate -> Stop - 1,0,Monday,7,2.0,3.6,0.25,0.6,2040,1970.0
0,Lanka Gate -> Stop - 1,0,Monday,7,2.0,3.6,0.25,0.6,2040,2280.0
0,Lanka Gate -> Stop - 1,0,Monday,7,2.0,3.6,0.25,0.6,2040,2250.0
0,Lanka Gate -> Stop - 1,0,Monday,7,2.0,3.6,0.25,0.6,2040,2095.0
0,Lanka Gate -> Stop - 1,0,Monday,7,2.0,3.6,0.25,0.6,2040,2110.0
0,Lanka Gate -> Stop - 1,0,Monday,7,2.0,3.6,0.25,0.6,2040,1810.0
0,Lanka Gate -> Stop - 1,0,Monday,7,2.0,3.6,0.25,0.6,2040,2205.0
0,Lanka Gate -> Stop - 1,0,Monday,7,2.0,3.6,0.25,0.6,2040,2085.0
0,Lanka Gate -> Stop - 1,0,Monday,7,2.0,3.6,0.25,0.6,2040,1980.0
0,Lanka Gate -> Stop - 1,0,Monday,7,2.0,3.6,0.25,0.6,2040,1885.0
0,Lanka Gate -> Stop - 1,0,Monday,7,2.0,3.6,0.25,0.6,2040,2275.0
0,Lanka Gate -> Stop - 1,0,Monday,7,2.0,3.6,0.25,0.6,2040,2015.0
0,Lanka Gate -> Stop - 1,0,Monday,7,2.0,3.6,0.25,0.6,2040,2180.0
0,Lanka Gate -> Stop - 1,0,Monday,7,2.0,3.6,0.25,0.6,2040,2080.0
0,Lanka Gate -> Stop - 1,0,Monday,7,2.0,3.6,0.25,0.6,2040,2185.0
0,Lanka Gate -> Stop - 1,0,Monday,7,2.0,3.6,0.25,0.6,2040,1805.0
0,Lanka Gate -> Stop - 1,0,Monday,7,2.0,3.6,0.25,0.6,2040,2035.0
0,Lanka Gate -> Stop - 1,0,Monday,7,2.0,3.6,0.25,0.6,2040,1825.0
0,Lanka Gate -> Stop - 1,0,Monday,7,2.0,3.6,0.25,0.6,2040,2185.0
0,Lanka Gate -> Stop - 1,0,Monday,8,1.625,2.9250000000000003,0.25,0.6,2040,2290.0
0,Lanka Gate -> Stop - 1,0,Monday,8,1.625,2.9250000000000003,0.25,0.6,2040,2230.0
0,Lanka Gate -> Stop - 1,0,Monday,8,1.625,2.9250000000000003,0.25,0.6,2040,2625.0
0,Lanka Gate -> Stop - 1,0,Monday,8,1.625,2.9250000000000003,0.25,0.6,2040,2570.0
0,Lanka Gate -> Stop - 1,0,Monday,8,1.625,2.9250000000000003,0.25,0.6,2040,2195.0
0,Lanka Gate -> Stop - 1,0,Monday,8,1.625,2.9250000000000003,0.25,0.6,2040,2195.0
0,Lanka Gate -> Stop - 1,0,Monday,8,1.625,2.9250000000000003,0.25,0.6,2040,2800.0
0,Lanka Gate -> Stop - 1,0,Monday,8,1.625,2.9250000000000003,0.25,0.6,2040,2565.0
0,Lanka Gate -> Stop - 1,0,Monday,8,1.625,2.9250000000000003,0.25,0.6,2040,2650.0
0,Lanka Gate -> Stop - 1,0,Monday,8,1.625,2.9250000000000003,0.25,0.6,2040,2915.0
0,Lanka Gate -> Stop - 1,0,Monday,8,1.625,2.9250000000000003,0.25,0.6,2040,2840.0
0,Lanka Gate -> Stop - 1,0,Monday,8,1.625,2.9250000000000003,0.25,0.6,2040,2555.0
0,Lanka Gate -> Stop - 1,0,Monday,8,1.625,2.9250000000000003,0.25,0.6,2040,2650.0
0,Lanka Gate -> Stop - 1,0,Monday,8,1.625,2.9250000000000003,0.25,0.6,2040,2390.0
0,Lanka Gate -> Stop - 1,0,Monday,8,1.625,2.9250000000000003,0.25,0.6,2040,2340.0
0,Lanka Gate -> Stop - 1,0,Monday,8,1.625,2.9250000000000003,0.25,0.6,2040,2850.0
0,Lanka Gate -> Stop - 1,0,Monday,8,1.625,2.9250000000000003,0.25,0.6,2040,2270.0
0,Lanka Gate -> Stop - 1,0,Monday,8,1.625,2.9250000000000003,0.25,0.6,2040,2275.0
0,Lanka Gate -> Stop - 1,0,Monday,8,1.625,2.9250000000000003,0.25,0.6,2040,2315.0
0,Lanka Gate -> Stop - 1,0,Monday,8,1.625,2.9250000000000003,0.25,0.6,2040,2585.0
0,Lanka Gate -> Stop - 1,0,Monday,9,1.75,3.15,0.25,0.6,2040,2090.0
0,Lanka Gate -> Stop - 1,0,Monday,9,1.75,3.15,0.25,0.6,2040,2345.0
0,Lanka Gate -> Stop - 1,0,Monday,9,1.75,3.15,0.25,0.6,2040,2620.0
0,Lanka Gate -> Stop - 1,0,Monday,9,1.75,3.15,0.25,0.6,2040,2325.0
0,Lanka Gate -> Stop - 1,0,Monday,9,1.75,3.15,0.25,0.6,2040,2355.0
0,Lanka Gate -> Stop - 1,0,Monday,9,1.75,3.15,0.25,0.6,2040,2410.0
0,Lanka Gate -> Stop - 1,0,Monday,9,1.75,3.15,0.25,0.6,2040,2250.0
0,Lanka Gate -> Stop - 1,0,Monday,9,1.75,3.15,0.25,0.6,2040,2535.0
0,Lanka Gate -> Stop - 1,0,Monday,9,1.75,3.15,0.25,0.6,2040,2720.0
0,Lanka Gate -> Stop - 1,0,Monday,9,1.75,3.15,0.25,0.6,2040,2615.0
0,Lanka Gate -> Stop - 1,0,Monday,9,1.75,3.15,0.25,0.6,2040,2070.0
0,Lanka Gate -> Stop - 1,0,Monday,9,1.75,3.15,0.25,0.6,2040,2180.0
0,Lanka Gate -> Stop - 1,0,Monday,9,1.75,3.15,0.25,0.6,2040,2520.0
0,Lanka Gate -> Stop - 1,0,Monday,9,1.75,3.15,0.25,0.6,2040,2290.0
0,Lanka Gate -> Stop - 1,0,Monday,9,1.75,3.15,0.25,0.6,2040,2030.0
0,Lanka Gate -> Stop - 1,0,Monday,9,1.75,3.15,0.25,0.6,2040,2605.0
0,Lanka Gate -> Stop - 1,0,Monday,9,1.75,3.15,0.25,0.6,2040,2650.0
0,Lanka Gate -> Stop - 1,0,Monday,9,1.75,3.15,0.25,0.6,2040,2460.0
0,Lanka Gate -> Stop - 1,0,Monday,9,1.75,3.15,0.25,0.6,2040,2510.0
0,Lanka Gate -> Stop - 1,0,Monday,9,1.75,3.15,0.25,0.6,2040,2120.0
0,Lanka Gate -> Stop - 1,0,Monday,10,2.125,3.8249999999999997,0.25,0.6,2040,2010.0
0,Lanka Gate -> Stop - 1,0,Monday,10,2.125,3.8249999999999997,0.25,0.6,2040,1905.0
0,Lanka Gate -> Stop - 1,0,Monday,10,2.125,3.8249999999999997,0.25,0.6,2040,1995.0
0,Lanka Gate -> Stop - 1,0,Monday,10,2.125,3.8249999999999997,0.25,0.6,2040,1920.0
0,Lanka Gate -> Stop - 1,0,Monday,10,2.125,3.8249999999999997,0.25,0.6,2040,1780.0
0,Lanka Gate -> Stop - 1,0,Monday,10,2.125,3.8249999999999997,0.25,0.6,2040,2205.0
0,Lanka Gate -> Stop - 1,0,Monday,10,2.125,3.8249999999999997,0.25,0.6,2040,2060.0
0,Lanka Gate -> Stop - 1,0,Monday,10,2.125,3.8249999999999997,0.25,0.6,2040,1710.0
0,Lanka Gate -> Stop - 1,0,Monday,10,2.125,3.8249999999999997,0.25,0.6,2040,1800.0
0,Lanka Gate -> Stop - 1,0,Monday,10,2.125,3.8249999999999997,0.25,0.6,2040,1805.0
0,Lanka Gate -> Stop - 1,0,Monday,10,2.125,3.8249999999999997,0.25,0.6,2040,2205.0
0,Lanka Gate -> Stop - 1,0,Monday,10,2.125,3.8249999999999997,0.25,0.6,2040,1970.0
0,Lanka Gate -> Stop - 1,0,Monday,10,2.125,3.8249999999999997,0.25,0.6,2040,2000.0
0,Lanka Gate -> Stop - 1,0,Monday,10,2.125,3.8249999999999997,0.25,0.6,2040,1995.0
0,Lanka Gate -> Stop - 1,0,Monday,10,2.125,3.8249999999999997,0.25,0.6,2040,2180.0
0,Lanka Gate -> Stop - 1,0,Monday,10,2.125,3.8249999999999997,0.25,0.6,2040,2035.0
0,Lanka Gate -> Stop - 1,0,Monday,10,2.125,3.8249999999999997,0.25,0.6,2040,2010.0
0,Lanka Gate -> Stop - 1,0,Monday,10,2.125,3.8249999999999997,0.25,0.6,2040,2195.0
0,Lanka Gate -> Stop - 1,0,Monday,10,2.125,3.8249999999999997,0.25,0.6,2040,2180.0
0,Lanka Gate -> Stop - 1,0,Monday,10,2.125,3.8249999999999997,0.25,0.6,2040,2030.0
0,Lanka Gate -> Stop - 1,0,Monday,11,2.25,4.05,0.25,0.6,2040,1770.0
0,Lanka Gate -> Stop - 1,0,Monday,11,2.25,4.05,0.25,0.6,2040,1920.0
0,Lanka Gate -> Stop - 1,0,Monday,11,2.25,4.05,0.25,0.6,2040,1835.0
0,Lanka Gate -> Stop - 1,0,Monday,11,2.25,4.05,0.25,0.6,2040,1730.0
0,Lanka Gate -> Stop - 1,0,Monday,11,2.25,4.05,0.25,0.6,2040,2065.0
0,Lanka Gate -> Stop - 1,0,Monday,11,2.25,4.05,0.25,0.6,2040,1685.0
0,Lanka Gate -> Stop - 1,0,Monday,11,2.25,4.05,0.25,0.6,2040,1625.0
0,Lanka Gate -> Stop - 1,0,Monday,11,2.25,4.05,0.25,0.6,2040,1895.0
0,Lanka Gate -> Stop - 1,0,Monday,11,2.25,4.05,0.25,0.6,2040,1680.0
0,Lanka Gate -> Stop - 1,0,Monday,11,2.25,4.05,0.25,0.6,2040,1640.0
0,Lanka Gate -> Stop - 1,0,Monday,11,2.25,4.05,0.25,0.6,2040,1700.0
0,Lanka Gate -> Stop - 1,0,Monday,11,2.25,4.05,0.25,0.6,2040,1670.0
0,Lanka Gate -> Stop - 1,0,Monday,11,2.25,4.05,0.25,0.6,2040,1660.0
0,Lanka Gate -> Stop - 1,0,Monday,11,2.25,4.05,0.25,0.6,2040,1680.0
0,Lanka Gate -> Stop - 1,0,Monday,11,2.25,4.05,0.25,0.6,2040,1885.0
0,Lanka Gate -> Stop - 1,0,Monday,11,2.25,4.05,0.25,0.6,2040,1620.0
0,Lanka Gate -> Stop - 1,0,Monday,11,2.25,4.05,0.25,0.6,2040,2070.0
0,Lanka Gate -> Stop - 1,0,Monday,11,2.25,4.05,0.25,0.6,2040,1850.0
0,Lanka Gate -> Stop - 1,0,Monday,11,2.25,4.05,0.25,0.6,2040,1765.0
0,Lanka Gate -> Stop - 1,0,Monday,11,2.25,4.05,0.25,0.6,2040,1590.0
0,Lanka Gate -> Stop - 1,0,Monday,12,2.125,3.8249999999999997,0.25,0.6,2040,1840.0
0,Lanka Gate -> Stop - 1,0,Monday,12,2.125,3.8249999999999997,0.25,0.6,2040,1700.0
0,Lanka Gate -> Stop - 1,0,Monday,12,2.125,3.8249999999999997,0.25,0.6,2040,1785.0
0,Lanka Gate -> Stop - 1,0,Monday,12,2.125,3.8249999999999997,0.25,0.6,2040,1870.0
0,Lanka Gate -> Stop - 1,0,Monday,12,2.125,3.8249999999999997,0.25,0.6,2040,2215.0
0,Lanka Gate -> Stop - 1,0,Monday,12,2.125,3.8249999999999997,0.25,0.6,2040,1725.0
0,Lanka Gate -> Stop - 1,0,Monday,12,2.125,3.8249999999999997,0.25,0.6,2040,2070.0
0,Lanka Gate -> Stop - 1,0,Monday,12,2.125,3.8249999999999997,0.25,0.6,2040,2090.0
0,Lanka Gate -> Stop - 1,0,Monday,12,2.125,3.8249999999999997,0.25,0.6,2040,2060.0
0,Lanka Gate -> Stop - 1,0,Monday,12,2.125,3.8249999999999997,0.25,0.6,2040,1680.0
0,Lanka Gate -> Stop - 1,0,Monday,12,2.125,3.8249999999999997,0.25,0.6,2040,2135.0
0,Lanka Gate -> Stop - 1,0,Monday,12,2.125,3.8249999999999997,0.25,0.6,2040,2065.0
0,Lanka Gate -> Stop - 1,0,Monday,12,2.125,3.8249999999999997,0.25,0.6,2040,2060.0
0,Lanka Gate -> Stop - 1,0,Monday,12,2.125,3.8249999999999997,0.25,0.6,2040,2210.0
0,Lanka Gate -> Stop - 1,0,Monday,12,2.125,3.8249999999999997,0.25,0.6,2040,2130.0
0,Lanka Gate -> Stop - 1,0,Monday,12,2.125,3.8249999999999997,0.25,0.6,2040,1980.0
0,Lanka Gate -> Stop - 1,0,Monday,12,2.125,3.8249999999999997,0.25,0.6,2040,1985.0
0,Lanka Gate -> Stop - 1,0,Monday,12,2.125,3.8249999999999997,0.25,0.6,2040,2200.0
0,Lanka Gate -> Stop - 1,0,Monday,12,2.125,3.8249999999999997,0.25,0.6,2040,1780.0
0,Lanka Gate -> Stop - 1,0,Monday,12,2.125,3.8249999999999997,0.25,0.6,2040,1700.0
0,Lanka Gate -> Stop - 1,0,Monday,13,2.25,4.05,0.25,0.6,2040,1805.0
0,Lanka Gate -> Stop - 1,0,Monday,13,2.25,4.05,0.25,0.6,2040,1850.0
0,Lanka Gate -> Stop - 1,0,Monday,13,2.25,4.05,0.25,0.6,2040,1830.0
0,Lanka Gate -> Stop - 1,0,Monday,13,2.25,4.05,0.25,0.6,2040,2035.0
0,Lanka Gate -> Stop - 1,0,Monday,13,2.25,4.05,0.25,0.6,2040,1705.0
0,Lanka Gate -> Stop - 1,0,Monday,13,2.25,4.05,0.25,0.6,2040,2120.0
0,Lanka Gate -> Stop - 1,0,Monday,13,2.25,4.05,0.25,0.6,2040,1730.0
